Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       4/4           fmt::v8::detail::parse_format_string<false, char, fmt::v8::detail::vformat_to<char>(fmt::v8::detail::buffer<char>&, fmt::v8::basic_string_view<char>, fmt::v8::basic_format_args<fmt::v8::basic_format_context<std::conditional<std::is_same<fmt::v8::type_identity<char>::type, char>::value, fmt::v8::appender, std::back_insert_iterator<fmt::v8::detail::buffer<fmt::v8::type_identity<char>::type> > >::type, fmt::v8::type_identity<char>::type> >, fmt::v8::detail::locale_ref)::format_handler>(fmt::v8::basic_string_view<char>, fmt::v8::detail::vformat_to<char>(fmt::v8::detail::buffer<char>&, fmt::v8::basic_string_view<char>, fmt::v8::basic_format_args<fmt::v8::basic_format_context<std::conditional<std::is_same<fmt::v8::type_identity<char>::type, char>::value, fmt::v8::appender, std::back_insert_iterator<fmt::v8::detail::buffer<fmt::v8::type_identity<char>::type> > >::type, fmt::v8::type_identity<char>::type> >, fmt::v8::detail::locale_ref)::format_handler&&)::writer::operator()(char const*, char const*) [1142]
                0.00    0.00       4/8           bool fmt::v8::detail::find<false, char, char const*>(char const*, char const*, char, char const*&) [577]
-----------------------------------------------
                0.00    0.00      11/11          void fmt::v8::detail::vformat_to<char>(fmt::v8::detail::buffer<char>&, fmt::v8::basic_string_view<char>, fmt::v8::basic_format_args<fmt::v8::basic_format_context<std::conditional<std::is_same<fmt::v8::type_identity<char>::type, char>::value, fmt::v8::appender, std::back_insert_iterator<fmt::v8::detail::buffer<fmt::v8::type_identity<char>::type> > >::type, fmt::v8::type_identity<char>::type> >, fmt::v8::detail::locale_ref) [491]
[492]    0.0    0.00    0.00      11         fmt::v8::appender::back_insert_iterator(fmt::v8::detail::buffer<char>&) [492]
                0.00    0.00      11/11          std::back_insert_iterator<fmt::v8::detail::buffer<char> >::back_insert_iterator(fmt::v8::detail::buffer<char>&) [500]
-----------------------------------------------
                0.00    0.00       1/11          void spdlog::logger::log<char [13], 0>(spdlog::source_loc, spdlog::level::level_enum, char const (&) [13]) [1829]
                0.00    0.00       1/11          void spdlog::logger::log<char [16], 0>(spdlog::source_loc, spdlog::level::level_enum, char const (&) [16]) [1831]
                0.00    0.00       1/11          void spdlog::logger::log<char [36], 0>(spdlog::source_loc, spdlog::level::level_enum, char const (&) [36]) [1843]
                0.00    0.00       1/11          void spdlog::logger::log<char [32], 0>(spdlog::source_loc, spdlog::level::level_enum, char const (&) [32]) [1841]
                0.00    0.00       1/11          void spdlog::logger::log<char [17], 0>(spdlog::source_loc, spdlog::level::level_enum, char const (&) [17]) [1833]
                0.00    0.00       1/11          void spdlog::logger::log<char [38], 0>(spdlog::source_loc, spdlog::level::level_enum, char const (&) [38]) [1845]
                0.00    0.00       1/11          void spdlog::logger::log<char [8], 0>(spdlog::source_loc, spdlog::level::level_enum, char const (&) [8]) [1849]
                0.00    0.00       1/11          void spdlog::logger::log<char [23], 0>(spdlog::source_loc, spdlog::level::level_enum, char const (&) [23]) [1837]
                0.00    0.00       1/11          void spdlog::logger::log<char [29], 0>(spdlog::source_loc, spdlog::level::level_enum, char const (&) [29]) [1839]
                0.00    0.00       1/11          void spdlog::logger::log<char [22], 0>(spdlog::source_loc, spdlog::level::level_enum, char const (&) [22]) [1835]
                0.00    0.00       1/11          void spdlog::logger::log<char [7], 0>(spdlog::source_loc, spdlog::level::level_enum, char const (&) [7]) [1847]
[493]    0.0    0.00    0.00      11         spdlog::logger::log(spdlog::source_loc, spdlog::level::level_enum, fmt::v8::basic_string_view<char>) [493]
                0.00    0.00      11/22          spdlog::logger::should_log(spdlog::level::level_enum) const [301]
                0.00    0.00      11/22          spdlog::details::backtracer::enabled() const [302]
                0.00    0.00      11/66          fmt::v8::basic_string_view<char>::basic_string_view<std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [100]
                0.00    0.00      11/22          spdlog::details::log_msg::log_msg(spdlog::source_loc, fmt::v8::basic_string_view<char>, spdlog::level::level_enum, fmt::v8::basic_string_view<char>) [286]
                0.00    0.00      11/22          spdlog::logger::log_it_(spdlog::details::log_msg const&, bool, bool) [279]
-----------------------------------------------
                0.00    0.00       1/11          pRPL::Layer::allSubCellspaceIDs() const [1981]
                0.00    0.00       4/11          pRPL::Layer::subCellspaceInfo_glbID(int, bool) [860]
                0.00    0.00       6/11          pRPL::Layer::subCellspace_glbID(int, bool) [421]
[494]    0.0    0.00    0.00      11         pRPL::SubCellspaceInfo::id() const [494]
-----------------------------------------------
                0.00    0.00       1/11          pRPL::Transition::ocLocalSegmentOperator(pRPL::CoordBR const&) [1723]
                0.00    0.00       2/11          pRPL::CellspaceGeoinfo::geoTransform(double*) const [1978]
                0.00    0.00       8/11          pRPL::CellspaceGeoinfo::cellCoord2geoCoord(pRPL::CellCoord const&) const [921]
[495]    0.0    0.00    0.00      11         pRPL::GeoCoord::x() const [495]
-----------------------------------------------
                0.00    0.00       1/11          pRPL::Transition::ocLocalSegmentOperator(pRPL::CoordBR const&) [1723]
                0.00    0.00       2/11          pRPL::CellspaceGeoinfo::geoTransform(double*) const [1978]
                0.00    0.00       8/11          pRPL::CellspaceGeoinfo::cellCoord2geoCoord(pRPL::CellCoord const&) const [921]
[496]    0.0    0.00    0.00      11         pRPL::GeoCoord::y() const [496]
-----------------------------------------------
                0.00    0.00      11/11          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [498]
[497]    0.0    0.00    0.00      11         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [497]
                0.00    0.00      11/19          std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [356]
-----------------------------------------------
                0.00    0.00      11/11          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [501]
[498]    0.0    0.00    0.00      11         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [498]
                0.00    0.00      11/13          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [437]
                0.00    0.00      11/11          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [497]
-----------------------------------------------
                0.00    0.00       1/11          std::_Rb_tree<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > > >::clear() [2462]
                0.00    0.00       1/11          std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> > >::clear() [2393]
                0.00    0.00       9/11          std::_Rb_tree_header::_Rb_tree_header() [566]
[499]    0.0    0.00    0.00      11         std::_Rb_tree_header::_M_reset() [499]
-----------------------------------------------
                0.00    0.00      11/11          fmt::v8::appender::back_insert_iterator(fmt::v8::detail::buffer<char>&) [492]
[500]    0.0    0.00    0.00      11         std::back_insert_iterator<fmt::v8::detail::buffer<char> >::back_insert_iterator(fmt::v8::detail::buffer<char>&) [500]
                0.00    0.00      11/11          fmt::v8::detail::buffer<char>* std::__addressof<fmt::v8::detail::buffer<char> >(fmt::v8::detail::buffer<char>&) [502]
-----------------------------------------------
                0.00    0.00       1/11          pRPL::SmplDcmp::rowDcmp(std::__cxx11::list<pRPL::SubCellspaceInfo, std::allocator<pRPL::SubCellspaceInfo> >&, pRPL::SpaceDims const&, int, pRPL::Neighborhood const*) const [1989]
                0.00    0.00       2/11          pRPL::Neighborhood::~Neighborhood() [1318]
                0.00    0.00       8/11          pRPL::SubCellspaceInfo::~SubCellspaceInfo() [580]
[501]    0.0    0.00    0.00      11         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [501]
                0.00    0.00      11/26          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [242]
                0.00    0.00      11/14          void std::_Destroy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [429]
                0.00    0.00      11/11          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [498]
-----------------------------------------------
                0.00    0.00      11/11          std::back_insert_iterator<fmt::v8::detail::buffer<char> >::back_insert_iterator(fmt::v8::detail::buffer<char>&) [500]
[502]    0.0    0.00    0.00      11         fmt::v8::detail::buffer<char>* std::__addressof<fmt::v8::detail::buffer<char> >(fmt::v8::detail::buffer<char>&) [502]
-----------------------------------------------
                0.00    0.00      11/11          bool std::operator!=<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*> const&, std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*> const&) [504]
[503]    0.0    0.00    0.00      11         bool std::operator==<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*> const&, std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*> const&) [503]
                0.00    0.00      22/22          std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>::base() const [309]
-----------------------------------------------
                0.00    0.00      11/11          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [656]
[504]    0.0    0.00    0.00      11         bool std::operator!=<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*> const&, std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*> const&) [504]
                0.00    0.00      11/11          bool std::operator==<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*> const&, std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*> const&) [503]
-----------------------------------------------
                0.00    0.00      11/11          void fmt::v8::detail::vformat_to<char>(fmt::v8::detail::buffer<char>&, fmt::v8::basic_string_view<char>, fmt::v8::basic_format_args<fmt::v8::basic_format_context<std::conditional<std::is_same<fmt::v8::type_identity<char>::type, char>::value, fmt::v8::appender, std::back_insert_iterator<fmt::v8::detail::buffer<fmt::v8::type_identity<char>::type> > >::type, fmt::v8::type_identity<char>::type> >, fmt::v8::detail::locale_ref) [491]
